CueAnexo,Nombre,Regimen,Latitud,Longitud,Localidad,Departamento,Jurisdiccion
180161700,J.I.N. Nº 38 MONIGOTES (SEDE) - ESCUELA Nº 477,Publico,-57.09328733,-29.71706519,PASO DE LOS LIBRES  ,PASO DE LOS LIBRES,Consejo General de Educacion
180161701,J.I.N. Nº 38 - ESCUELA Nº 619,Publico,-57.09354864,-29.70615681,PASO DE LOS LIBRES  ,PASO DE LOS LIBRES,Consejo General de Educacion
180161800,J.I.N. Nº 39 (SEDE) - ESCUELA Nº 812,Publico,-58.56388074,-27.51515479,SAN LUIS DEL PALMAR ,SAN LUIS DEL PALMAR ,Consejo General de Educacion
180161801,J.I.N. Nº 39 - ESCUELA Nº 755,Publico,-58.5456218,-27.50388705,SAN LUIS DEL PALMAR ,SAN LUIS DEL PALMAR ,Consejo General de Educacion
180161900,J.I.N. Nº 46 (SEDE) - ESCUELA Nº 478,Publico,-56.64423484,-29.17629672,LA CRUZ             ,SAN MARTIN,Consejo General de Educacion
180161901,J.I.N. Nº 46 - ESCUELA Nº 125,Publico,-56.63773745,-29.17761337,LA CRUZ             ,SAN MARTIN,Consejo General de Educacion
180161902,J.I.N. Nº 46 - ESCUELA Nº 555,Publico,-56.66663581,-29.17523269,BACARAY,SAN MARTIN,Consejo General de Educacion
180161903,J.I.N. Nº 46 - ESCUELA Nº 675,Publico,-56.63542757,-29.15460843,ISOQUI,SAN MARTIN,Consejo General de Educacion
180162000,J.I.N. Nº 23 ARCO IRIS  (SEDE) - ESCUELA Nº 483,Publico,-57.64983575,-28.10439544,SAN MIGUEL,SAN MIGUEL,Consejo General de Educacion
180162001,J.I.N. Nº23 - ESCUELA Nº129,Publico,-57.58735064,-27.99639402,SAN MIGUEL,SAN MIGUEL,Consejo General de Educacion
180162002,J.I.N. Nº23 - ESCUELA Nº130,Publico,-57.68612043,-28.0384592,COLONIA EL CAIMAN,SAN MIGUEL,Consejo General de Educacion
180162100,J.I.N. Nº 24 (SEDE) - ESCUELA Nº 134,Publico,-58.70426753,-28.57400824,SAN ROQUE           ,SAN ROQUE           ,Consejo General de Educacion
180162101,J.I.N. Nº 24 - ESCUELA Nº 133,Publico,-58.70958138,-28.57115655,SAN ROQUE           ,SAN ROQUE           ,Consejo General de Educacion
180162102,J.I.N. Nº 24 - ESCUELA Nº 232,Publico,-58.6711714,-28.5337114,SANTA ANGELICA,SAN ROQUE           ,Consejo General de Educacion
180162103,J.I.N. Nº 24 - ESCUELA Nº 807,Publico,-58.8418932,-28.6686435,SANTO DOMINGO,SAN ROQUE           ,Consejo General de Educacion
180162200,J.I.N. Nº 37 (SEDE) - ESCUELA Nº 560,Publico,-56.02186447,-28.05891495,GOBERNADOR AGR. VALENTIN VIRASORO,SANTO TOME,Consejo General de Educacion
180162201,J.I.N. Nº 37 - ESCUELA Nº 325,Publico,-56.03500888,-28.05238925,GOBERNADOR AGR. VALENTIN VIRASORO,SANTO TOME,Consejo General de Educacion
180162204,J.I.N. Nº 37 - ESCUELA Nº 86,Publico,NULL,NULL,GOBERNADOR AGR. VALENTIN VIRASORO,SANTO TOME,Consejo General de Educacion
180162205,J.I.N. Nº 37 - ESCUELA Nº 958,Publico,NULL,NULL,GOBERNADOR AGR. VALENTIN VIRASORO,SANTO TOME,Consejo General de Educacion
180162300,J.I.N. Nº 36 PRIMERAS HUELLAS (SEDE) - ESCUELA Nº 143,Publico,-58.79009511,-30.08647042,SAUCE               ,SAUCE,Consejo General de Educacion
180162301,J.I.N. Nº 36 PRIMERAS HUELLAS - ESCUELA Nº 651,Publico,-58.78573828,-30.08405015,SAUCE               ,SAUCE,Consejo General de Educacion
180162302,J.I.N. Nº 36 PRIMERAS HUELLAS - ESCUELA Nº 656,Publico,-58.78358256,-30.09058389,SAUCE               ,SAUCE,Consejo General de Educacion
180162303,J.I.N. Nº 36 PRIMERAS HUELLAS - ESCUELA Nº 664,Publico,-58.79256859,-30.08664364,SAUCE               ,SAUCE,Consejo General de Educacion
180162400,COLEGIO SECUNDARIO JOSE MARIA PONCE,Publico,-58.78219475,-27.49313744,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180162500,J.I.N. Nº 47 (SEDE) - ESCUELA Nº 8,Publico,-58.80840995,-27.4719738,CORRIENTES          ,CAPITAL,Consejo General de Educacion
180162501,J.I.N. Nº 47 - ESCUELA Nº 5,Publico,NULL,NULL,CORRIENTES          ,CAPITAL,Consejo General de Educacion
180162502,J.I.N. Nº 47 - ESCUELA Nº 430,Publico,-58.80862573,-27.4718841,CORRIENTES          ,CAPITAL,Consejo General de Educacion
180162600,ESCUELA PROFESIONAL MARÍA AUXILIADORA I - PROF.2,Privado Subvencionado,-58.06287195,-29.78774507,ITATI               ,ITATI,Direccion de Enseñanza Privada
180162700,CENTRO DE EDUCACION FISICA Nº 11,Publico,-58.05885775,-29.78982091,CURUZU CUATIA       ,CURUZU CUATIA,Direccion de Educación Fisica
180162800,ESCUELA PARA ADOLESCENTES Y ADULTOS Nº 71,Publico,NULL,NULL,SAN CAYETANO,CAPITAL,Consejo General de Educacion
180162900,CENTRO DE EDUCACION SECUNDARIA PARA ADULTOS Nº 10,Publico,-58.85053095,-27.47254923,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180163000,COLEGIO SECUNDARIO GARABI,Publico,-55.78481108,-28.22711841,SANTO TOME          ,SANTO TOME,Direccion de Nivel Secundario
180163100,ESCUELA Nº 973 PRESIDENTE ARTURO HUMBERTO ILLIA,Publico,-58.0910597,-29.17891024,MERCEDES            ,MERCEDES,Consejo General de Educacion
180163200,ESCUELA Nº 974 VETERANOS DE MALVINAS,Publico,-58.07249841,-29.17591608,MERCEDES            ,MERCEDES,Consejo General de Educacion
180163300,ESCUELA PARA ADOLESCENTES Y ADULTOS Nº 72,Publico,-58.57739163,-27.31738754,PASO DE LA PATRIA   ,SAN COSME,Consejo General de Educacion
180163400,E.F.A PEJU PORA I.S-53,Privado Subvencionado,-58.70300918,-29.17778681,PERUGORRIA          ,GOYA,Direccion de Enseñanza Privada
180163500,CENTRO DE EDUCACION FISICA Nº 12,Publico,-58.24348605,-27.26955003,ITATI               ,ITATI,Direccion de Educación Fisica
180163600,ESCUELA PARA ADOLESCENTES Y ADULTOS Nº 73,Publico,-57.33983586,-27.42513273,ITA IBATE           ,GENERAL PAZ,Consejo General de Educacion
180163700,J.I.N. Nº 48 (SEDE) - ESCUELA Nº 973,Publico,-58.09084891,-29.17896254,MERCEDES,MERCEDES,Consejo General de Educacion
180163701,J.I.N. Nº 48 - ESCUELA Nº 588,Publico,-58.08314032,-29.17282232,MERCEDES,MERCEDES,Consejo General de Educacion
180163702,J.I.N. Nº 48 - ESCUELA Nº 725,Publico,-58.09935982,-29.17397457,MERCEDES,MERCEDES,Consejo General de Educacion
180163800,ESCUELA DE EDUCACION ESPECIAL Nº 33,Publico,-58.8137098,-27.95673154,EMPEDRADO           ,EMPEDRADO,Consejo General de Educacion
180163900,INSTITUTO DE INGLES SUNRISE ENGLISH LENGUAGE TEACHING,Privado Subvencionado,-58.62366702,-28.25636879,SALADAS             ,CAPITAL,Direccion de Enseñanza Privada
180164100,COLEGIO SECUNDARIO DE PARAJE IFRAN,Publico,-58.9696386,-29.0961437,IFRAN               ,GOYA,Direccion de Nivel Secundario
180164101,EXT.AULICA DE ADULTOS (COLEGIO SEC. DE PARAJE IFRAN),Publico,NULL,NULL,PUNTA IFRAN,GOYA,Direccion de Nivel Secundario
180164200,ESCUELA DE EDUCACION ESPECIAL Nº 32    ,Publico,-59.10818288,-28.98734636,SANTA LUCIA         ,LAVALLE,Consejo General de Educacion
180164300,J.I.N. Nº 49 (SEDE) - ESCUELA Nº 242,Publico,-57.10620328,-29.71867057,PASO DE LOS LIBRES  ,PASO DE LOS LIBRES,Consejo General de Educacion
180164301,J.I.N. Nº 49 - ESCUELA Nº 265,Publico,-57.08690451,-29.71936082,PASO DE LOS LIBRES  ,PASO DE LOS LIBRES,Consejo General de Educacion
180164302,J.I.N. Nº 49 - ESCUELA Nº 667,Publico,-57.09573596,-29.71006187,PASO DE LOS LIBRES  ,PASO DE LOS LIBRES,Consejo General de Educacion
180164400,ESCUELA TECNICA CARMEN M. DE LLANO,Publico,-58.83767642,-27.4649777,CORRIENTES          ,CAPITAL,Direccion de Educación Tecnico Profesional
180164401,ANEXO TALLER (ESCUELA TECNICA CARMEN M. DE LLANO),Publico,NULL,NULL,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180164500,ESCUELA DE EDUCACION ESPECIAL Nº 31SAN BENITO ABAD,Publico,-58.51113799,-27.37113017,SAN COSME           ,SAN COSME,Consejo General de Educacion
180164600,INSTITUTO SUPERIOR DE MUSICA PROFESOR CARMELO HORLANDO DE BIASI,Publico,NULL,NULL,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180164900,ESCUELA Nº 975 BALTAZAR MARIA GUTIERREZ,Publico,-58.57568349,-27.32031179,PASO DE LA PATRIA   ,SAN COSME,Consejo General de Educacion
180165000,INSTITUTO SUPERIOR DE FORMACION TECNICA U.O.C.R.A.ISLAS MALVINAS,Publico,-58.83453605,-27.48763163,CORRIENTES          ,CAPITAL,Direccion de Nivel Superior
180165001,SUBSEDE EN ITATI (INSTIT.SUP.DE FORMACION TECNICA ISLAS MALVINAS),Publico,NULL,NULL,ITATI               ,ITATI,Direccion de Nivel Superior
180165002,SUBSEDE PASO DE LA PATRIA (INSTIT.SUP.DE FORMACION TECNICA ISLAS MALVINAS),Publico,NULL,NULL,PASO DE LA PATRIA   ,SAN COSME,Direccion de Nivel Superior
180165003,SUBSEDE EL SOMBRERO (INST.SUP.DE FORMACION TECNICA U.O.C.R.A.ISLAS MALVINAS),Publico,NULL,NULL,SOMBRERO,SAN LUIS DEL PALMAR ,Direccion de Nivel Superior
180165100,ESCUELA DE EDUCACION ESPECIAL Nº 35 JUAN PABLO II,Publico,-58.07149949,-29.18425279,MERCEDES            ,MERCEDES,Consejo General de Educacion
180165200,COLEGIO SECUNDARIO DEL SOMBRERO,Publico,-58.76924965,-27.70560511,EL SOMBRERO         ,EMPEDRADO,Direccion de Nivel Secundario
180165300,COLEGIO SECUNDARIO DE COLONIA EL PROGRESO,Publico,-58.9489198,-28.6595014,COLONIA PROGRESO    ,BELLA VISTA,Direccion de Nivel Secundario
180165301,COLEGIO SECUNDARIO DE COLONIA EL PROGRESO (EXTENSION AULICA QUE FUNCIONA EN LA ESCUELA Nº 224),Publico,-58.988433,-28.7596235,DESMOCHADO          ,BELLA VISTA,Direccion de Nivel Secundario
180165400,ESCUELA Nº 976,Publico,-57.04535553,-29.33151026,TAPEBICUA           ,PASO DE LOS LIBRES,Consejo General de Educacion
180165500,CENTRO DE FORMACION PROFESIONAL LA CRUZ,Publico,NULL,NULL,LA CRUZ             ,SAN MARTIN,Direccion de Nivel Secundario
180165600,INSTITUTO EDUCATIVO COOPERATIVO CRECER,Privado Subvencionado,-55.89838161,-27.74797001,COLONIA LIEBIG'S,ITUZAINGO,Direccion de Enseñanza Privada
180165700,CENTRO DE ESTUDIOS ESTHETIC EP.12,Privado Subvencionado,-58.83593402,-27.48102641,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180165800,INSTITUTO JUAN MANUEL DE ROSAS IT.40,Privado No Subvencionado,-58.83995496,-27.46843595,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180165900,INSTITUTO SUPERIOR MADRE TERESA DE CALCUTA IT-41,Publico,-58.053281,-29.7904229,CURUZU CUATIA       ,CURUZU CUATIA,Direccion de Enseñanza Privada
180166100,CENTRO DE EDUCACION FISICA Nº 18,Publico,-58.81771962,-27.47720543,CORRIENTES          ,CAPITAL,Direccion de Educación Fisica
180166200,CENTRO DE EDUCACION FISICA Nº 15,Publico,-58.62378158,-28.24971397,SALADAS             ,SALADAS,Direccion de Educación Fisica
180166300,COLEGIO SECUNDARIO ISLAS MALVINAS,Publico,-56.69439236,-27.59615311,ITUZAINGO,ITUZAINGO,Direccion de Nivel Secundario
180166400,COLEGIO SECUNDARIO MAHATMA GANDHI,Publico,-58.9097023,-29.0295576,YATAYTI CALLE,LAVALLE,Direccion de Nivel Secundario
180166401,COLEGIO SECUNDARIO DE YATAITI CALLE (EXT.AULICA QUE FUNCIONA EN LA ESC.Nº 683),Publico,NULL,NULL,LAVALLE             ,LAVALLE,Direccion de Nivel Secundario
180166500,CENTRO DE EDUCACION FISICA Nº 13,Publico,-58.55495311,-27.50591378,SAN LUIS DEL PALMAR ,SAN LUIS DEL PALMAR ,Direccion de Educación Fisica
180166600,CENTRO DE EDUCACION FISICA Nº 30,Publico,-58.11470174,-28.26422896,SANTA ROSA,CONCEPCION,Direccion de Educación Fisica
180166700,CENTRO DE EDUCACION FISICA Nº 14,Publico,-59.104358,-28.98554791,SANTA LUCIA         ,LAVALLE,Direccion de Educación Fisica
180166800,CENTRO DE EDUCACION FISICA Nº 16,Publico,-58.22805426,-28.04341681,MBURUCUYA           ,MBURUCUYA,Direccion de Educación Fisica
180166900,CENTRO DE EDUCACION FISICA Nº 19,Publico,-58.70937989,-28.57128791,SAN ROQUE           ,SAN ROQUE           ,Direccion de Educación Fisica
180167000,CENTRO DE EDUCACION FISICA Nº 20,Publico,-57.3402456,-27.42507674,ITA IBATE           ,GENERAL PAZ,Direccion de Educación Fisica
180167100,CENTRO DE EDUCACION FISICA Nº 23,Publico,NULL,NULL,LA CRUZ             ,SAN MARTIN,Direccion de Educación Fisica
180167200,CENTRO DE EDUCACION FISICA Nº 24,Publico,NULL,NULL,ESQUINA             ,ESQUINA,Direccion de Educación Fisica
180167300,CENTRO DE EDUCACION FISICA Nº 25,Publico,-58.80014481,-27.9516517,EMPEDRADO           ,EMPEDRADO,Direccion de Educación Fisica
180167400,CENTRO DE EDUCACION FISICA Nº 26,Publico,-58.57554556,-27.32048957,PASO DE LA PATRIA   ,SAN COSME,Direccion de Educación Fisica
180167500,CENTRO DE EDUCACION FISICA Nº 27,Publico,-55.89898535,-27.74691893,SAN CARLOS,ITUZAINGO,Direccion de Educación Fisica
180167600,CENTRO DE EDUCACION FISICA Nº 28,Publico,-57.88814334,-28.39295417,CONCEPCION          ,CONCEPCION,Direccion de Educación Fisica
180167700,CENTRO DE EDUCACION FISICA Nº 29,Publico,-57.96520361,-30.6171316,MOCORETA            ,MONTE CASEROS,Direccion de Educación Fisica
180167800,COLEGIO SECUNDARIO DE LOMAS DE GONZALEZ,Publico,-58.29683642,-27.66333221,SAN LUIS DEL PALMAR ,SAN LUIS DEL PALMAR ,Direccion de Nivel Secundario
180167900,PROVENCE ESCUELA DE COCINA Y SERVICIOS GASTRONOMICOS - E.P. 92,Privado Subvencionado,-58.83658152,-27.46507616,CORRIENTES          ,GOYA,Direccion de Enseñanza Privada
180168100,JARDIN MATERNO INFANTIL RINCON DE LUZ IPP-58,Privado Subvencionado,-56.0446755,-28.55001851,SANTO TOME          ,SANTO TOME,Direccion de Enseñanza Privada
180168200,INSTITUTO ZANTO IT-12,Privado Subvencionado,NULL,NULL,NULL,CAPITAL,Direccion de Enseñanza Privada
180168300,ESCUELA DE HIPOACUSICOS Nº 34 ABRIENDO CAMINOS,Publico,-58.07784951,-29.17278256,MERCEDES            ,MERCEDES,Consejo General de Educacion
180168400,CENTRO DE EDUCACION FISICA Nº 21,Publico,-58.79139176,-30.07982298,SAUCE               ,SAUCE,Direccion de Educación Fisica
180168600,WINGS-ENGLISH STUDIES I.PROF.30,Privado Subvencionado,-58.83639206,-27.47432684,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180168700,MAGIC SCHOOL OF ENGLISH I.PROF.39,Privado Subvencionado,-58.83103932,-27.46296623,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180168800,ESCUELA TECNICA LIBERTADOR GENERAL DON JOSE F. DE SAN MARTIN,Publico,-58.08073084,-29.17876737,MERCEDES            ,MERCEDES,Direccion de Educación Tecnico Profesional
180168900,COLEGIO SECUNDARIO DE SAN CAYETANO,Publico,NULL,NULL,RIACHUELO           ,CAPITAL,Direccion de Nivel Secundario
180169000,COLEGIO SECUNDARIO ROSA GUARU,Publico,NULL,NULL,GUAVIRAVI           ,SAN MARTIN,Direccion de Nivel Secundario
180169001,EXT.AULICA DE ADULTOS (COELGIO SEC.ROSA GUARU),Publico,NULL,NULL,GUAVIRAVI,SAN MARTIN,Direccion de Nivel Secundario
180169100,INSTITUTO SUPERIOR TECNICO LABORATORIO DENTAL,Privado Subvencionado,NULL,NULL,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180169101,INSTITUTO SUPERIOR TECNICO LABORATORIO DENTAL(PASO DE LOS LIBRES),Privado Subvencionado,NULL,NULL,PASO DE LOS LIBRES  ,PASO DE LOS LIBRES,Direccion de Enseñanza Privada
180169102,INSTITUTO SUPERIOR TECNICO LABORATORIO DENTAL (GOYA),Privado Subvencionado,NULL,NULL,GOYA                ,GOYA,Direccion de Enseñanza Privada
180169200,COLEGIO SECUNDARIO DE PARADA PUCHETA,Publico,NULL,NULL,PARADA PUCHETA      ,PASO DE LOS LIBRES,Direccion de Nivel Secundario
180169300,ESCUELA AGROTECNICA DE ARERUNGUA,Publico,NULL,NULL,ITA IBATE           ,GENERAL PAZ,Direccion de Educación Tecnico Profesional
180169400,COLEGIO SECUNDARIO DE YAHAPE,Publico,NULL,NULL,YAHAPE              ,BERON DE ASTRADA,Direccion de Nivel Secundario
180169500,ESCUELA TECNICA DE ITA IBATE,Publico,NULL,NULL,ITA IBATE           ,GENERAL PAZ,Direccion de Educación Tecnico Profesional
180169700,INSTITUTO OXFORD I.PROF.61 - EP.95,Privado Subvencionado,NULL,NULL,SALADAS             ,SALADAS,Direccion de Enseñanza Privada
180169900,INST.DE ATENCION A LA DIVERSIDAD SAN EXPEDITO (I.A.D.S.E.) IE.11,Privado Subvencionado,NULL,NULL,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180170000,COLEGIO SECUNDARIO DE EL ESPINILLAR,Publico,NULL,NULL,ESPINALLAR,SAN LUIS DEL PALMAR ,Direccion de Nivel Secundario
180170100,CENTRO DE EDUCACION SECUNDARIA PARA ADULTOS Nº 11,Publico,NULL,NULL,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180170200,INSTITUTO PRIVADO CRECER CON TODOS I.E.10,Privado Subvencionado,NULL,NULL,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180170300,INSTITUTO HIGHLANDS CENTRO DE ESTUDIOS I.PROF.58,Privado Subvencionado,NULL,NULL,GOYA                ,GOYA,Direccion de Enseñanza Privada
180170400,ESCUELA PREPARATORIA DE INGLES I PROF.18,Privado Subvencionado,NULL,NULL,ESQUINA             ,ESQUINA,Direccion de Enseñanza Privada
180170501,CENTRO DE TERMINALIDAD Nº1,Publico,NULL,NULL,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180170502,CENTRO DE TERMINALIDAD Nº2,Publico,NULL,NULL,RIACHUELO           ,CAPITAL,Direccion de Nivel Secundario
180170503,CENTRO DE TERMINALIDAD Nº3,Publico,NULL,NULL,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180170504,CENTRO DE TERMINALIDAD Nº 4,Publico,NULL,NULL,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180170505,CENTRO DE TERMINALIDAD Nº 5,Publico,NULL,NULL,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180170506,CENTRO DE TERMINALIDAD Nº 6,Publico,NULL,NULL,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180170507,CENTRO DE TERMINALIDAD Nº 7,Publico,NULL,NULL,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180170508,CENTRO DE TERMINALIDAD Nº 8,Publico,NULL,NULL,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180170509,CENTRO DE TERMINALIDAD Nº 9,Publico,NULL,NULL,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180170510,CENTRO DE TERMINALIDAD Nº 10,Publico,NULL,NULL,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180170511,CENTRO DE TERMINALIDAD Nº 11,Publico,NULL,NULL,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180170512,CENTRO DE TERMINALIDAD Nº 12,Publico,NULL,NULL,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180170513,CENTRO DE TERMINALIDAD Nº 13,Publico,NULL,NULL,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180170514,CENTRO DE TERMINALIDAD Nº 14,Publico,NULL,NULL,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180170515,CENTRO DE TERMINALIDAD Nº 15,Publico,NULL,NULL,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180170516,CENTRO DE TERMINALIDAD Nº 16,Publico,NULL,NULL,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180170517,CENTRO DE TERMINALIDAD Nº 17,Publico,NULL,NULL,LAGUNA BRAVA,CAPITAL,Direccion de Nivel Secundario
180170518,CENTRO DE TERMINALIDAD Nº 18,Publico,NULL,NULL,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180170519,CENTRO DE TERMINALIDAD Nº 19,Publico,NULL,NULL,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180170520,CENTRO DE TERMINALIDAD Nº 20,Publico,NULL,NULL,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180170521,CENTRO DE TERMINALIDAD Nº 21,Publico,NULL,NULL,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180170522,CENTRO DE TERMINALDAD Nº 22,Publico,NULL,NULL,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180170523,CENTRO DE TERMINALIDAD Nº 23,Publico,NULL,NULL,SAN CAYETANO,CAPITAL,Direccion de Nivel Secundario
180170524,CENTRO DE TERMINALIDAD Nº 24,Publico,NULL,NULL,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180170525,CENTRO DE TERMINALIDAD Nº 25,Publico,NULL,NULL,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180170526,CENTRO DE TERMINALIDAD Nº 26,Publico,NULL,NULL,BELLA VISTA         ,BELLA VISTA,Direccion de Nivel Secundario
180170527,CENTRO DE TERMINALIDAD Nº 27,Publico,NULL,NULL,SANTO TOME          ,SANTO TOME,Direccion de Nivel Secundario
180170528,CENTRO DE TERMINALIDAD Nº 28,Publico,NULL,NULL,GOBERNADOR AGR. VALENTIN VIRASORO,SANTO TOME,Direccion de Nivel Secundario
180170529,CENTRO DE TERMINALIDAD Nº 29,Publico,NULL,NULL,GOBERNADOR AGR. VALENTIN VIRASORO,SANTO TOME,Direccion de Nivel Secundario
180170530,CENTRO DE TERMINALIDAD Nº 30,Publico,NULL,NULL,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180170531,CENTRO DE TERMINALIDAD Nº 31,Publico,NULL,NULL,MERCEDES,MERCEDES,Direccion de Nivel Secundario
180170532,CENTRO DE TERMINALIDAD Nº 32,Publico,NULL,NULL,SALADAS             ,SALADAS,Direccion de Nivel Secundario
180170533,CENTRO DE TERMINALIDAD Nº 33,Publico,NULL,NULL,SALADAS             ,SALADAS,Direccion de Nivel Secundario
180170534,CENTRO DE TERMINALIDAD Nº 34,Publico,NULL,NULL,ITUZAINGO,ITUZAINGO,Direccion de Nivel Secundario
180170535,CENTRO DE TERMINALIDAD Nº 35,Publico,NULL,NULL,ISLA APIPE CHICO,ITUZAINGO,Direccion de Nivel Secundario
180170536,CENTRO DE TERMINALIDAD Nº 36,Publico,NULL,NULL,SAN LUIS DEL PALMAR ,SAN LUIS DEL PALMAR ,Direccion de Nivel Secundario
180170537,CENTRO DE TERMINALIDAD Nº 37,Publico,NULL,NULL,PASO DE LOS LIBRES  ,PASO DE LOS LIBRES,Direccion de Nivel Secundario
180170800,COLEGIO SECUNDARIO ERNESTO SABATO,Publico,NULL,NULL,MONTE CASEROS       ,MONTE CASEROS,Direccion de Nivel Secundario
180170900,COLEGIO SECUNDARIO DE COLONIA CARLOS PELLEGRINI,Publico,NULL,NULL,COLONIA CARLOS PELLEGRINI,SAN MARTIN,Direccion de Nivel Secundario
180171000,COLEGIO SECUNDARIO DE PARAJE BOQUERON,Publico,NULL,NULL,BOQUERON            ,MERCEDES,Direccion de Nivel Secundario
180171100,COLEGIO SECUNDARIO DR. ARTURO ILLIA,Publico,NULL,NULL,MERCEDES            ,MERCEDES,Direccion de Nivel Secundario
180171200,COLEGIO SECUNDARIO DE Bº SOCIEDAD RURAL,Publico,NULL,NULL,MERCEDES,MERCEDES,Direccion de Nivel Secundario
